Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2549","Pulses, Other and products","2012","2012","1000 t","1558","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2549","Pulses, Other and products","2012","2012","kg/cap","16.49","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2012","2012","kcal/cap/d","144.93","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2549","Pulses, Other and products","2012","2012","million Kcal","4996368.67","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2012","2012","g/cap/d","10.98","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2549","Pulses, Other and products","2012","2012","t","378628.48","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2549","Pulses, Other and products","2012","2012","g/cap/d","1.11","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2549","Pulses, Other and products","2012","2012","t","38181.47","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2549","Pulses, Other and products","2013","2013","1000 t","1932","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2549","Pulses, Other and products","2013","2013","1000 t","4","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2549","Pulses, Other and products","2013","2013","1000 t","-15","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2549","Pulses, Other and products","2013","2013","1000 t","121","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2549","Pulses, Other and products","2013","2013","1000 t","1829","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5521","Feed","S2549","Pulses, Other and products","2013","2013","1000 t","51","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5527","Seed","S2549","Pulses, Other and products","2013","2013","1000 t","68","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2549","Pulses, Other and products","2013","2013","1000 t","91","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2549","Pulses, Other and products","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2549","Pulses, Other and products","2013","2013","1000 t","1620","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2549","Pulses, Other and products","2013","2013","kg/cap","16.68","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2013","2013","kcal/cap/d","146.95","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2549","Pulses, Other and products","2013","2013","million Kcal","5207236.08","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2013","2013","g/cap/d","11.07","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2549","Pulses, Other and products","2013","2013","t","392243.56","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2549","Pulses, Other and products","2013","2013","g/cap/d","1.16","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2549","Pulses, Other and products","2013","2013","t","41041.19","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2549","Pulses, Other and products","2014","2014","1000 t","1745","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2549","Pulses, Other and products","2014","2014","1000 t","4","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2549","Pulses, Other and products","2014","2014","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2549","Pulses, Other and products","2014","2014","1000 t","144","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2549","Pulses, Other and products","2014","2014","1000 t","1605","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5521","Feed","S2549","Pulses, Other and products","2014","2014","1000 t","29","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5527","Seed","S2549","Pulses, Other and products","2014","2014","1000 t","58","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2549","Pulses, Other and products","2014","2014","1000 t","82","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2549","Pulses, Other and products","2014","2014","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2549","Pulses, Other and products","2014","2014","1000 t","1435","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2549","Pulses, Other and products","2014","2014","kg/cap","14.39","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2014","2014","kcal/cap/d","127.22","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2549","Pulses, Other and products","2014","2014","million Kcal","4631746.41","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2014","2014","g/cap/d","9.46","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2549","Pulses, Other and products","2014","2014","t","344570.43","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2549","Pulses, Other and products","2014","2014","g/cap/d","1.05","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2549","Pulses, Other and products","2014","2014","t","38305.78","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2549","Pulses, Other and products","2015","2015","1000 t","1921","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2549","Pulses, Other and products","2015","2015","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2549","Pulses, Other and products","2015","2015","1000 t","4","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2549","Pulses, Other and products","2015","2015","1000 t","136","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2549","Pulses, Other and products","2015","2015","1000 t","1782","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5521","Feed","S2549","Pulses, Other and products","2015","2015","1000 t","40","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5527","Seed","S2549","Pulses, Other and products","2015","2015","1000 t","60","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2549","Pulses, Other and products","2015","2015","1000 t","91","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2549","Pulses, Other and products","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2549","Pulses, Other and products","2015","2015","1000 t","1591","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2549","Pulses, Other and products","2015","2015","kg/cap","15.53","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2015","2015","kcal/cap/d","137.53","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2549","Pulses, Other and products","2015","2015","million Kcal","5143813.1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2015","2015","g/cap/d","10.2","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2549","Pulses, Other and products","2015","2015","t","381325.82","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2549","Pulses, Other and products","2015","2015","g/cap/d","1.18","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2549","Pulses, Other and products","2015","2015","t","43982.76","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2605","Vegetables, other","2010","2010","1000 t","1312","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2605","Vegetables, other","2010","2010","1000 t","6","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2605","Vegetables, other","2010","2010","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2605","Vegetables, other","2010","2010","1000 t","60","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2605","Vegetables, other","2010","2010","1000 t","1256","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2605","Vegetables, other","2010","2010","1000 t","70","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2605","Vegetables, other","2010","2010","1000 t","-4","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2605","Vegetables, other","2010","2010","1000 t","1190","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2010","2010","kg/cap","13.34","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2010","2010","kcal/cap/d","12.51","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2605","Vegetables, other","2010","2010","million Kcal","407598","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2010","2010","g/cap/d","0.82","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2605","Vegetables, other","2010","2010","t","26568.9","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2010","2010","g/cap/d","0.11","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2605","Vegetables, other","2010","2010","t","3675.87","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2605","Vegetables, other","2011","2011","1000 t","1355","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2605","Vegetables, other","2011","2011","1000 t","3","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2605","Vegetables, other","2011","2011","1000 t","3","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2605","Vegetables, other","2011","2011","1000 t","62","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2605","Vegetables, other","2011","2011","1000 t","1293","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2605","Vegetables, other","2011","2011","1000 t","74","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2605","Vegetables, other","2011","2011","1000 t","-9","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2605","Vegetables, other","2011","2011","1000 t","1228","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2011","2011","kg/cap","13.37","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2011","2011","kcal/cap/d","12.39","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2605","Vegetables, other","2011","2011","million Kcal","415266.97","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2011","2011","g/cap/d","0.81","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2605","Vegetables, other","2011","2011","t","27066.7","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2011","2011","g/cap/d","0.11","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2605","Vegetables, other","2011","2011","t","3790.33","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2605","Vegetables, other","2012","2012","1000 t","1583","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2605","Vegetables, other","2012","2012","1000 t","3","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2605","Vegetables, other","2012","2012","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2605","Vegetables, other","2012","2012","1000 t","66","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2605","Vegetables, other","2012","2012","1000 t","1519","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2605","Vegetables, other","2012","2012","1000 t","93","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2605","Vegetables, other","2012","2012","1000 t","-7","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2605","Vegetables, other","2012","2012","1000 t","1433","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2012","2012","kg/cap","15.17","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2012","2012","kcal/cap/d","15.9","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2605","Vegetables, other","2012","2012","million Kcal","548113.43","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2012","2012","g/cap/d","0.98","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2605","Vegetables, other","2012","2012","t","33614.56","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2012","2012","g/cap/d","0.14","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2605","Vegetables, other","2012","2012","t","4727.45","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2605","Vegetables, other","2013","2013","1000 t","1436","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2605","Vegetables, other","2013","2013","1000 t","3","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2605","Vegetables, other","2013","2013","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2605","Vegetables, other","2013","2013","1000 t","66","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2605","Vegetables, other","2013","2013","1000 t","1373","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2605","Vegetables, other","2013","2013","1000 t","78","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2605","Vegetables, other","2013","2013","1000 t","-7","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2605","Vegetables, other","2013","2013","1000 t","1301","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2013","2013","kg/cap","13.4","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2013","2013","kcal/cap/d","13.02","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2605","Vegetables, other","2013","2013","million Kcal","461284.7","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2013","2013","g/cap/d","0.84","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2605","Vegetables, other","2013","2013","t","29725.68","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2013","2013","g/cap/d","0.12","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2605","Vegetables, other","2013","2013","t","4098.02","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2605","Vegetables, other","2014","2014","1000 t","1269","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2605","Vegetables, other","2014","2014","1000 t","13","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2605","Vegetables, other","2014","2014","1000 t","2","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2605","Vegetables, other","2014","2014","1000 t","144","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2605","Vegetables, other","2014","2014","1000 t","1137","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2605","Vegetables, other","2014","2014","1000 t","62","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2605","Vegetables, other","2014","2014","1000 t","-18","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2605","Vegetables, other","2014","2014","1000 t","1092","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2014","2014","kg/cap","10.95","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2014","2014","kcal/cap/d","9.73","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2605","Vegetables, other","2014","2014","million Kcal","354138.77","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2014","2014","g/cap/d","0.66","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2605","Vegetables, other","2014","2014","t","23871.5","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2014","2014","g/cap/d","0.09","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2605","Vegetables, other","2014","2014","t","3250.91","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2605","Vegetables, other","2015","2015","1000 t","1184","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2605","Vegetables, other","2015","2015","1000 t","4","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2605","Vegetables, other","2015","2015","1000 t","2","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2605","Vegetables, other","2015","2015","1000 t","134","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2605","Vegetables, other","2015","2015","1000 t","1053","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2605","Vegetables, other","2015","2015","1000 t","57","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2605","Vegetables, other","2015","2015","1000 t","-20","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2605","Vegetables, other","2015","2015","1000 t","1016","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2015","2015","kg/cap","9.92","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2015","2015","kcal/cap/d","9.34","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2605","Vegetables, other","2015","2015","million Kcal","349151.62","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2015","2015","g/cap/d","0.65","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2605","Vegetables, other","2015","2015","t","24208.47","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2015","2015","g/cap/d","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2605","Vegetables, other","2015","2015","t","2996.55","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2735","Meat, Other","2010","2010","1000 t","116","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2735","Meat, Other","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2735","Meat, Other","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2735","Meat, Other","2010","2010","1000 t","3","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2735","Meat, Other","2010","2010","1000 t","112","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2735","Meat, Other","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2735","Meat, Other","2010","2010","1000 t","-3","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2735","Meat, Other","2010","2010","1000 t","116","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2010","2010","kg/cap","1.3","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2735","Meat, Other","2010","2010","kcal/cap/d","4.86","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2735","Meat, Other","2010","2010","million Kcal","158203.63","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2735","Meat, Other","2010","2010","g/cap/d","0.66","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2735","Meat, Other","2010","2010","t","21466.25","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2735","Meat, Other","2010","2010","g/cap/d","0.24","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2735","Meat, Other","2010","2010","t","7975.78","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2735","Meat, Other","2011","2011","1000 t","113","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2735","Meat, Other","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2735","Meat, Other","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2735","Meat, Other","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2735","Meat, Other","2011","2011","1000 t","113","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2735","Meat, Other","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2735","Meat, Other","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2735","Meat, Other","2011","2011","1000 t","113","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2011","2011","kg/cap","1.23","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2735","Meat, Other","2011","2011","kcal/cap/d","4.62","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2735","Meat, Other","2011","2011","million Kcal","154731.28","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2735","Meat, Other","2011","2011","g/cap/d","0.63","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2735","Meat, Other","2011","2011","t","20968.68","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2735","Meat, Other","2011","2011","g/cap/d","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2735","Meat, Other","2011","2011","t","7812.11","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2735","Meat, Other","2012","2012","1000 t","113","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2735","Meat, Other","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2735","Meat, Other","2012","2012","1000 t","11","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2735","Meat, Other","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2735","Meat, Other","2012","2012","1000 t","102","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2735","Meat, Other","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2735","Meat, Other","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2735","Meat, Other","2012","2012","1000 t","102","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2012","2012","kg/cap","1.08","E","Estimated value",""
